Usage,id,price
Private,160983,116911
Private,160985,40000
Private,161001,21000
Private,161002,37000
Private,161008,24000
Private,161016,25500
Private,161018,20500
Private,161020,24991
Private,161023,33290
Private,161026,299000
Private,161029,63000
Private,161039,24000
Private,161041,19000
Private,161049,10500
Private,161052,114998
Private,161065,44315
Private,161068,6500
Private,161070,42500
Private,161073,50000
Private,161082,39499
Private,161088,34084
Private,161089,89000
Private,161091,17000
Private,161095,37998
Private,161103,28000
Private,161115,38999
Private,161118,44798
Private,161123,23598
Private,161131,19780
Private,161136,29500
Private,161138,90000
Private,161144,64288
Private,161151,29000
Private,161157,8999
Private,161163,10995
Private,161164,9200
Private,161178,28000
Private,161179,5000
Private,161182,15500
Private,161186,19500
Private,161191,57000
Private,161196,143998
Private,161197,52889
Private,161198,149000
Private,161210,43500
Private,161211,43500
Private,161216,30890
Private,161217,79500
Private,161224,15999
Private,161227,39900
Private,161231,30000
Private,161234,10900
Private,161235,55000
Private,161238,13500
Private,161242,29900
Private,161244,72999
Private,161246,20000
Private,161248,26450
Private,161253,39900
Private,161256,17500
Private,161259,16500
Private,161266,130000
Private,161271,13000
Private,161272,12500
Private,161274,10000
Private,161283,29500
Private,161290,7900
Private,161302,49685
Private,161315,5500
Private,161316,34000
Private,161317,18051
Private,161320,38781
Private,161321,18000
Private,161331,24000
Private,161332,66000
Private,161333,86500
Private,161335,13000
Private,161345,26000
Private,161354,5995
Private,161365,26000
Private,161366,20999
Private,161368,18000
Private,161370,16000
Private,161371,34500
Private,161380,21999
Private,161382,90000
Private,161388,69500
Private,161391,18000
Private,161404,21500
Private,161406,11500
Private,161417,27000
Private,161422,30000
Private,161427,37000
Private,161435,39998
Private,161448,83000
Private,161451,38000
Private,161453,18900
Private,161454,172900
Private,161457,44950
Private,161460,11400
Private,161462,23625
Private,161464,42995
Private,161471,89750
Private,161472,28000
Private,161484,42000
Private,161509,73300
Private,161510,23999
Private,161511,5899
Private,161512,16000
Private,161519,10950
Private,161520,75000
Private,161521,10000
Private,161524,14300
Private,161529,19000
Private,161531,9500
Private,161533,33000
Private,161537,27500
Private,161546,19999
Private,161548,26095
Private,161559,97500
Private,161566,18500
Private,161571,24995
Private,161573,22000
Private,161579,17500
Private,161583,5500
Private,161587,29000
Private,161590,54999
Private,161591,35000
Private,161599,46599
Private,161601,84645
Private,161604,92888
Private,161605,12000
Private,161630,11500
Private,161631,39500
Private,161635,46999
Private,161642,29000
Private,161648,42388
Private,161650,4500
Private,161659,7500
Private,161664,73500
Private,161667,32500
Private,161668,5500
Private,161674,35998
Private,161677,47000
Private,161684,39000
Private,161717,39884
Private,161722,56999
Private,161723,17500
Private,161725,46998
Private,161727,20399
Private,161745,14980
Private,161752,144900
Private,161766,122950
Private,161774,23000
Private,161789,33500
Private,161803,34955
Private,161809,19000
Private,161810,52000
Private,161813,68362
Private,161816,40000
Private,161818,24325
Private,161829,36500
Private,161830,30500
Private,161831,70000
Private,161843,27900
Private,161849,87000
Private,161851,5000
Private,161852,8999
Private,161859,28300
Private,161871,42590
Private,161875,54000
Private,161877,41329
Private,161881,46900
Private,161882,16995
Private,161883,6730
Private,161895,11500
Private,161903,33000
Private,161912,16995
Private,161914,89000
Private,161917,18000
Private,161918,15999
Private,161922,22500
Private,161924,25500
Private,161933,36800
Private,161934,47449
Private,161936,13000
Private,161948,279991
Private,161955,35500
Private,161960,106798
Private,161963,14500
Private,161968,20784
Private,161970,26000
Private,161973,9850
Private,161985,21500
Private,161986,6500
Private,161987,7850
Private,161992,19000
Private,162003,51900
Private,162010,114000
Private,162034,469900
Private,162036,29497
Private,162037,38000
Private,162042,9000
Private,162047,21999
Private,162050,92900
Private,162064,12000
Private,162068,17500
Private,162071,47999
Private,162080,30900
Private,162085,73897
Private,162086,425000
Private,162087,279900
Private,162089,7700
Private,162090,11000
Private,162092,9000
Private,162094,23500
Private,162095,78000
Private,162114,61500
Private,162115,40000
Private,162117,43500
Private,162120,9000
Private,162122,35000
Private,162128,17500
Private,162132,45950
Private,162133,10300
Private,162134,17999
Private,162136,29645
Private,162137,40500
Private,162144,23000
Private,162148,27200
Private,162149,39857
Private,162151,209900
Private,162158,6500
Private,162160,20997
Private,162165,7500
Private,162166,22500
Private,162168,24500
Private,162170,29000
Private,162175,39390
Private,162180,79999
Private,162184,19780
Private,162186,84620
Private,162210,7500
Private,162211,8500
Private,162214,65990
Private,162218,59500
Private,162223,36495
Private,162231,27500
Private,162234,84645
Private,162240,57900
Private,162243,10000
Private,162255,8500
Private,162258,51999
Private,162259,89000
Private,162260,33500
Private,162261,28825
Private,162262,49998
Private,162263,78900
Private,162266,29500
Private,162270,38598
Private,162280,40100
Private,162282,54000
Private,162286,26900
Private,162290,15000
Private,162293,33499
Private,162294,7000
Private,162296,40000
Private,162301,33200
Private,162314,15051
Private,162316,128000
Private,162321,27900
Private,162323,54000
Private,162335,40036
Private,162336,17500
Private,162342,18800
Private,162343,31900
Private,162347,50000
Private,162349,32541
Private,162350,35707
Private,162353,19500
Private,162355,10000
Private,162363,69900
Private,162365,34645
Private,162366,12000
Private,162374,28998
Private,162378,19950
Private,162379,13999
Private,162390,17000
Private,162393,59000
Private,162394,53000
Private,162400,52999
Private,162402,28499
Private,162405,19995
Private,162409,25000
Private,162416,16999
Private,162422,54490
Private,162429,257000
Private,162437,72980
Private,162439,22500
Private,162440,14195
Private,162443,185500
Private,162451,12900
Private,162452,16000
Private,162464,21500
Private,162473,31113
Private,162492,28196
Private,162493,82950
Private,162499,60894
Private,162503,7599
Private,162505,16900
Private,162528,31500
Private,162537,84645
Private,162541,15599
Private,162545,133500
Private,162546,65998
Private,162548,51998
Private,162549,25099
Private,162551,7900
Private,162555,24000
Private,162557,41500
Private,162559,9500
Private,162563,18987
Private,162583,22000
Private,162585,24000
Private,162587,26000
Private,162591,37500
Private,162595,11800
Private,162608,30427
Private,162610,36300
Private,162611,47500
Private,162625,44000
Private,162630,2500
Private,162636,87000
Private,162645,39000
Private,162647,17800
Private,162651,59000
Private,162652,68500
Private,162653,13000
Private,162654,62479
Private,162657,5500
Private,162668,16500
Private,162670,32000
Private,162684,62000
Private,162686,19500
Private,162702,43599
Private,162703,7500
Private,162709,7300
Private,162711,27500
Private,162731,35000
Private,162737,27654
Private,162741,22500
Private,162744,18900
Private,162749,30500
Private,162756,61000
Private,162763,164725
Private,162780,41500
Private,162782,146000
Private,162785,28500
Private,162786,42800
Private,162791,41986
Private,162795,41599
Private,162797,45000
Private,162807,48000
Private,162809,6500
Private,162811,28500
Private,162816,14500
Private,162820,48000
Private,162837,92900
Private,162849,7000
Private,162850,32400
Private,162853,4000
Private,162854,7999
Private,162857,69999
Private,162859,32000
Private,162860,11000
Private,162863,20995
Private,162869,78900
Private,162877,44500
Private,162889,44000
Private,162890,74900
Private,162904,11000
Private,162906,16500
Private,162910,6880
Private,162911,17500
Private,162923,25000
Private,162926,30500
Private,162929,36949
Private,162930,32000
Private,162933,11500
Private,162934,65990
Private,162936,29999
Private,162939,33950
Private,162940,14000
Private,162950,36791
Private,162951,15000
Private,162963,11900
Private,162966,42000
Private,162967,38900
Private,162976,7600
Private,162977,31999
Private,162983,49000
Private,162984,17500
Private,162990,15000
Private,162991,63500
Private,162996,12000
Private,162998,28000
Private,163000,72500
Private,163007,24000
Private,163008,119500
Private,163012,47500
Private,163019,17900
Private,163020,29000
Private,163026,26500
Private,163031,17000
Private,163034,51500
Private,163047,6500
Private,163054,39848
Private,163055,19000
Private,163057,159500
Private,163060,42500
Private,163064,29000
Private,163065,18688
Private,163066,36000
Private,163067,18000
Private,163070,288900
Private,163081,35000
Private,163086,7750
Private,163090,13500
Private,163097,179900
Private,163105,6700
Private,163109,51999
Private,163113,42599
Private,163116,254900
Private,163119,72567
Private,163124,46479
Private,163142,44000
Private,163145,68750
Private,163152,44000
Private,163154,46995
Private,163160,24200
Private,163168,75000
Private,163169,84997
Private,163188,14000
Private,163190,32850
Private,163193,75000
Private,163195,52000
Private,163197,39860
Private,163203,37900
Private,163210,10500
Private,163211,17000
Private,163216,42998
Private,163219,15495
Private,163222,25000
Private,163241,35470
Private,163255,8300
Private,163259,29995
Private,163260,3750
Private,163262,267950
Private,163263,36999
Private,163269,38000
Private,163275,41500
Private,163288,33500
Private,163304,49999
Private,163312,25900
Private,163315,37999
Private,163319,63000
Private,163326,11500
Private,163332,3500
Private,163333,35273
Private,163336,43900
Private,163342,26990
Private,163344,16500
Private,163349,44999
Private,163367,30000
Private,163378,25500
Private,163391,55000
Private,163397,36995
Private,163411,74900
Private,163419,8500
Private,163420,12000
Private,163421,78000
Private,163422,19000
Private,163437,39500
Private,163440,15000
Private,163445,38500
Private,163452,51899
Private,163454,43000
Private,163461,35113
Private,163463,40750
Private,163464,5100
Private,163467,91995
Private,163474,119999
Private,163480,41995
Private,163482,49900
Private,163489,24950
Private,163492,42499
Private,163510,29998
Private,163520,30890
Private,163529,13850
Private,163532,19999
Private,163541,69500
Private,163542,18387
Private,163557,14999
Private,163564,10000
Private,163568,17800
Private,163584,84645
Private,163587,54500
Private,163601,69645
Private,163604,24900
Private,163608,15700
Private,163613,26095
Private,163617,45000
Private,163620,39990
Private,163626,45999
Private,163628,42000
Private,163630,38500
Private,163631,7900
Private,163638,41000
Private,163646,26000
Private,163655,36990
Private,163656,197750
Private,163658,29255
Private,163667,8999
Private,163676,46000
Private,163693,29000
Private,163698,45999
Private,163703,43500
Private,163710,35000
Private,163711,45498
Private,163718,38383
Private,163722,28000
Private,163728,42500
Private,163729,36000
Private,163733,30500
Private,163737,42500
Private,163743,27500
Private,163744,21000
Private,163745,42850
Private,163758,66500
Private,163763,29995
Private,163765,78500
Private,163767,21000
Private,163770,17200
Private,163772,22000
Private,163774,21500
Private,163776,14990
Private,163778,13750
Private,163779,35999
Private,163782,8250
Private,163786,11900
Private,163789,49999
Private,163807,9000
Private,163820,18500
Private,163823,34000
Private,163824,43900
Private,163827,35690
Private,163831,4999
Private,163832,21500
Private,163838,21500
Private,163842,45999
Private,163850,42000
Private,163852,6000
Private,163858,16900
Private,163862,4999
Private,163866,46850
Private,163872,25999
Private,163873,51750
Private,163874,8000
Private,163877,28900
Private,163882,28590
Private,163884,12000
Private,163885,33999
Private,163892,25800
Private,163897,26772
Private,163902,56750
Private,163903,60500
Private,163914,35900
Private,163922,272950
Private,163923,162500
Private,163925,30000
Private,163929,10199
Private,163930,52500
Private,163934,69500
Private,163939,36300
Private,163946,28995
Private,163948,86900
Private,163950,144900
Private,163970,25382
Private,163974,41741
Private,163976,48900
Private,163980,32998
Private,163981,19900
Private,163988,74000
Private,164003,49500
Private,164023,18000
Private,164026,39650
Private,164027,26500
Private,164033,33950
Private,164034,42500
Private,164037,37700
Private,164039,36727
Private,164043,49998
Private,164045,33000
Private,164046,16995
Private,164054,72000
Private,164060,27500
Private,164062,24998
Private,164068,7300
Private,164076,27000
Private,164080,84999
Private,164083,27599
Private,164090,52000
Private,164092,14000
Private,164099,23000
Private,164106,479995
Private,164111,26500
Private,164113,60000
Private,164123,12000
Private,164127,108900
Private,164130,5500
Private,164138,145000
Private,164140,53500
Private,164147,28500
Private,164149,18999
Private,164155,62425
Private,164159,30000
Private,164161,94995
Private,164166,87150
Private,164167,42886
Private,164172,14000
Private,164173,34995
Private,164174,52000
Private,164175,54999
Private,164177,20000
Private,164178,18998
Private,164180,23999
Private,164182,35000
Private,164185,42000
Private,164187,46000
Private,164188,12240
Private,164199,172000
Private,164224,64000
Private,164234,7390
Private,164236,69790
Private,164239,42000
Private,164240,54000
Private,164241,6399
Private,164243,85500
Private,164252,4700
Private,164256,20900
Private,164259,59750
Private,164260,29000
Private,164262,19980
Private,164267,9000
Private,164280,18750
Private,164283,12750
Private,164284,116999
Private,164290,13800
Private,164295,6499
Private,164307,85500
Private,164310,44900
Private,164321,58598
Private,164328,24200
Private,164333,157500
Private,164335,18998
Private,164337,31000
Private,164339,19000
Private,164353,42000
Private,164356,38500
Private,164368,39900
Private,164369,47598
Private,164375,43900
Private,164383,90000
Private,164394,314900
Private,164396,22500
Private,164407,30990
Private,164415,48219
Private,164416,24995
Private,164417,28000
Private,164420,4000
Private,164423,31000
Private,164427,129900
Private,164428,15500
Private,164430,23999
Private,164440,38000
Private,164442,62500
Private,164446,30000
Private,164449,35000
Private,164450,15900
Private,164455,29500
Private,164458,51500
Private,164460,13600
Private,164461,52991
Private,164462,12500
Private,164464,12400
Private,164465,28590
Private,164466,43000
Private,164476,18955
Private,164478,7950
Private,164487,14750
Private,164488,22500
Private,164493,31700
Private,164499,28251
Private,164507,32999
Private,164520,194965
Private,164521,6880
Private,164527,6000
Private,164528,68969
Private,164537,27500
Private,164550,9500
Private,164552,8500
Private,164553,47698
Private,164557,8900
Private,164565,11499
Private,164575,19500
Private,164576,10340
Private,164577,43000
Private,164580,32950
Private,164581,39000
Private,164583,7495
Private,164587,27500
Private,164588,30999
Private,164612,114998
Private,164613,3499
Private,164616,16975
Private,164619,10999
Private,164625,12000
Private,164629,6500
Private,164633,39999
Private,164634,44700
Private,164638,71400
Private,164642,32900
Private,164643,38000
Private,164646,28700
Private,164657,12999
Private,164661,41598
Private,164663,21000
Private,164669,7450
Private,164670,38490
Private,164674,13700
Private,164679,27450
Private,164680,29500
Private,164688,9750
Private,164692,18500
Private,164708,25980
Private,164713,44000
Private,164720,24000
Private,164722,31300
Private,164724,37000
Private,164727,47698
Private,164738,24950
Private,164739,18000
Private,164770,68990
Private,164774,44000
Private,164777,3500
Private,164779,40250
Private,164785,14995
Private,164789,45000
Private,164790,24999
Private,164794,8500
Private,164798,19500
Private,164799,24900
Private,164801,18000
Private,164808,29950
Private,164817,19500
Private,164819,7999
Private,164822,7000
Private,164831,31000
Private,164833,54000
Private,164834,55655
Private,164836,33900
Private,164840,70250
Private,164855,32500
Private,164856,45000
Private,164862,38322
Private,164865,74999
Private,164869,29000
Private,164873,40000
Private,164876,45999
Private,164880,39998
Private,164895,44900
Private,164897,45500
Private,164907,23950
Private,164922,41000
Private,164923,32000
Private,164926,49998
Private,164928,18000
Private,164930,7700
Private,164937,34000
Private,164941,9975
Private,164942,35000
Private,164947,5999
Private,164952,12000
Private,164956,35800
Private,164961,34500
Private,164963,14500
Private,164965,24900
Private,164966,6100
Private,164975,24500
Private,164977,9000
Private,164979,14000
Private,164984,749950
Private,164990,50999
Private,164994,6995
Private,164996,77999
Private,165000,30990
Private,165006,60000
Private,165007,15000
Private,165010,46500
Private,165013,15000
Private,165018,15000
Private,165023,15000
Private,165037,18900
Private,165039,49000
Private,165044,57999
Private,165047,17500
Private,165058,35470
Private,165059,17000
Private,165063,19250
Private,165064,15500
Private,165072,8550
Private,165074,42500
Private,165075,36000
Private,165087,38700
Private,165089,24950
Private,165099,42998
Private,165103,30500
Private,165105,18200
Private,165107,25500
Private,165110,4200
Private,165139,7000
Private,165142,21800
Private,165148,84645
Private,165156,108900
Private,165158,37500
Private,165164,17000
Private,165165,31000
Private,165173,85998
Private,165174,57619
Private,165179,159000
Private,165186,52900
Private,165193,22999
Private,165208,28998
Private,165214,13900
Private,165222,44900
Private,165224,50000
Private,165227,35345
Private,165230,5000
Private,165232,29950
Private,165234,36500
Private,165240,38995
Private,165249,55000
Private,165255,67190
Private,165256,58500
Private,165257,9500
Private,165270,15000
Private,165272,80000
Private,165273,28298
Private,165275,34645
Private,165282,36499
Private,165283,18750
Private,165288,115000
Private,165295,13500
Private,165305,22500
Private,165310,71200
Private,165313,319900
Private,165315,49900
Private,165316,30000
Private,165331,57000
Private,165336,10995
Private,165344,10500
Private,165354,32900
Private,165361,28748
Private,165364,35500
Private,165367,21499
Private,165370,75500
Private,165374,11500
Private,165377,749950
Private,165378,8500
Private,165401,11499
Private,165403,29497
Private,165409,40036
Private,165411,71400
Private,165415,8500
Private,165420,35000
Private,165428,257000
Private,165430,5800
Private,165441,85000
Private,165443,22000
Private,165450,12490
Private,165451,17816
Private,165452,12500
Private,165453,47500
Private,165455,24700
Private,165463,62499
Private,165468,27500
Private,165477,8500
Private,165479,36000
Private,165482,49000
Private,165490,59995
Private,165496,79900
Private,165509,47645
Private,165510,8500
Private,165512,69900
Private,165513,21000
Private,165522,36000
Private,165523,12240
Private,165539,22000
Private,165553,92500
Private,165558,49900
Private,165559,20800
Private,165568,17500
Private,165573,64900
Private,165586,9975
Private,165587,63000
Private,165592,23300
Private,165595,259000
Private,165603,8999
Private,165605,17800
Private,165606,17238
Private,165608,31000
Private,165611,66200
Private,165614,20708
Private,165615,45900
Private,165631,38000
Private,165633,46500
Private,165639,24500
Private,165661,65700
Private,165665,32107
Private,165667,10900
Private,165668,36995
Private,165677,43499
Private,165684,60867
Private,165685,42433
Private,165691,8000
Private,165697,32000
Private,165704,12500
Private,165709,49500
Private,165710,11000
Private,165713,87500
Private,165715,65900
Private,165717,53499
Private,165722,28000
Private,165726,27000
Private,165728,95000
Private,165731,32999
Private,165734,3500
Private,165739,22800
Private,165742,4900
Private,165747,19000
Private,165748,43860
Private,165749,9000
Private,165752,55000
Private,165754,45900
Private,165755,10500
Private,165756,46995
Private,165758,31599
Private,165760,47500
Private,165762,64000
Private,165764,52500
Private,165765,18900
Private,165768,20900
Private,165773,25099
Private,165775,25000
Private,165779,23000
Private,165783,49500
Private,165786,15700
Private,165787,15998
Private,165790,79950
Private,165791,26000
Private,165795,44800
Private,165799,257000
Private,165806,254900
Private,165820,30500
Private,165826,56999
Private,165830,27500
Private,165839,30500
Private,165845,48000
Private,165848,28251
Private,165854,29950
Private,165860,33490
Private,165864,319900
Private,165865,34000
Private,165869,67999
Private,165870,21500
Private,165883,7100
Private,165886,29999
Private,165887,46599
Private,165898,30000
Private,165900,25900
Private,165901,47500
Private,165906,17000
Private,165908,41995
Private,165910,29000
Private,165911,18000
Private,165916,51900
Private,165923,12500
Private,165932,42000
Private,165933,10600
Private,165941,79950
Private,165942,69500
Private,165946,78000
Private,165951,18500
Private,165954,7850
Private,165958,47995
Private,165960,3990
Private,165964,18500
Private,165967,95000
Private,165971,49999
Private,165972,72000
Private,165978,31113
Private,165979,23500
Private,165981,27518
Private,165988,22500
Private,165999,6750
Private,166006,90000
Private,166012,19550
Private,166017,105000
Private,166019,77535
Private,166024,9500
Private,166034,19290
Private,166038,6399
Private,166040,146000
Private,166042,11000
Private,166043,12900
Private,166048,53000
Private,166060,22000
Private,166063,38200
Private,166081,87500
Private,166088,67999
Private,166089,49999
Private,166094,29000
Private,166096,17777
Private,166101,65000
Private,166105,29999
Private,166106,3850
Private,166109,36000
Private,166110,12999
Private,166114,55000
Private,166115,12995
Private,166118,52000
Private,166120,49995
Private,166121,42800
Private,166131,25000
Private,166134,29430
Private,166143,42998
Private,166151,15900
Private,166154,48990
Private,166156,14000
Private,166165,30775
Private,166171,32000
Private,166173,39900
Private,166177,33000
Private,166180,23000
Private,166182,49000
Private,166185,42886
Private,166187,32471
Private,166193,43900
Private,166194,31906
Private,166196,12700
Private,166198,44798
Private,166200,21000
Private,166220,38500
Private,166223,32850
Private,166227,15000
Private,166236,37000
Private,166241,19500
Private,166242,85998
Private,166245,31933
Private,166247,78000
Private,166254,33598
Private,166262,17500
Private,166282,71400
Private,166289,53722
Private,166295,39598
Private,166298,14250
Private,166301,47000
Private,166306,15750
Private,166317,13500
Private,166318,49500
Private,166330,28500
Private,166331,104900
Private,166339,24950
Private,166345,13450
Private,166350,16000
Private,166352,26900
Private,166356,41250
Private,166357,7200
Private,166367,11499
Private,166369,13490
Private,166374,15500
Private,166378,234000
Private,166379,18000
Private,166385,239995
Private,166392,274900
Private,166394,42500
Private,166403,29000
Private,166404,42000
Private,166418,56900
Private,166420,37300
Private,166422,36500
Private,166423,59000
Private,166435,36000
Private,166436,9000
Private,166438,31995
Private,166441,20500
Private,166445,27785
Private,166460,38633
Private,166470,33900
Private,166475,34918
Private,166478,5000
Private,166483,9950
Private,166486,44900
Private,166487,62500
Private,166489,29000
Private,166491,78500
Private,166501,46598
Private,166503,17500
Private,166506,34900
Private,166507,20000
Private,166522,3999
Private,166523,59750
Private,166530,18900
Private,166533,19500
Private,166540,29000
Private,166544,36995
Private,166547,81500
Private,166548,30089
Private,166550,40000
Private,166551,15397
Private,166552,5750
Private,166555,59000
Private,166566,44340
Private,166570,4000
Private,166571,44315
Private,166581,33498
Private,166585,18051
Private,166599,16500
Private,166605,26000
Private,166607,38500
Private,166611,30000
Private,166613,28900
Private,166615,73000
Private,166616,33885
Private,166624,36000
Private,166625,28995
Private,166629,19000
Private,166632,5500
Private,166633,25900
Private,166641,39100
Private,166646,14800
Private,166647,5900
Private,166648,41999
Private,166650,5900
Private,166660,15300
Private,166662,16100
Private,166665,39998
Private,166672,23500
Private,166673,250000
Private,166676,61350
Private,166677,38500
Private,166678,115000
Private,166682,29999
Private,166683,50000
Private,166687,3900
Private,166691,63500
Private,166692,5800
Private,166693,27900
Private,166694,37000
Private,166699,106798
Private,166707,51000
Private,166708,4500
Private,166716,41598
Private,166719,159000
Private,166721,11500
Private,166731,67500
Private,166737,32850
Private,166738,42950
Private,166739,6500
Private,166741,40950
Private,166744,240000
Private,166750,37000
Private,166758,12000
Private,166770,40999
Private,166771,44900
Private,166779,79990
Private,166788,42998
Private,166791,29000
Private,166796,8750
Private,166799,10200
Private,166813,21000
Private,166824,38383
Private,166826,18800
Private,166840,8500
Private,166848,49000
Private,166853,16750
Private,166859,5500
Private,166871,46598
Private,166876,12000
Private,166877,30000
Private,166886,11000
Private,166888,45999
Private,166900,15500
Private,166913,19500
Private,166929,26000
Private,166931,19500
Private,166934,11999
Private,166939,22500
Private,166948,48000
Private,166951,4200
Private,166952,66000
Private,166953,45000
Private,166957,399950
Private,166959,47000
Private,166961,26000
Private,166966,34995
Private,166968,17500
Private,166973,28251
Private,166975,27200
Private,166983,18000
Private,166993,62595
Private,166998,31000
Private,167000,29998
Private,167004,112500
Private,167007,39000
Private,167009,24000
Private,167015,27599
Private,167020,49500
Private,167027,15900
Private,167032,29900
Private,167033,16500
Private,167035,40999
Private,167043,9999
Private,167045,13310
Private,167050,27499
Private,167053,13500
Private,167062,7500
Private,167067,18000
Private,167076,155700
Private,167097,3000
Private,167102,38000
Private,167103,8100
Private,167106,59950
Private,167109,15750
Private,167110,31450
Private,167112,79999
Private,167118,9000
Private,167121,22000
Private,167130,46000
Private,167137,62499
Private,167143,46120
Private,167151,9500
Private,167155,7500
Private,167158,50000
Private,167159,55000
Private,167162,127899
Private,167163,42816
Private,167170,59750
Private,167171,6500
Private,167175,53999
Private,167178,70000
Private,167180,42000
Private,167190,43837
Private,167193,145000
Private,167209,29995
Private,167211,26750
Private,167219,73500
Private,167228,29500
Private,167236,41986
Private,167253,10995
Private,167254,21000
Private,167256,71400
Private,167261,2500
Private,167269,10500
Private,167270,40500
Private,167276,9995
Private,167283,50000
Private,167285,45900
Private,167298,52500
Private,167301,20850
Private,167302,215000
Private,167304,6500
Private,167305,20000
Private,167306,23995
Private,167307,9900
Private,167310,15000
Private,167321,92000
Private,167322,50204
Private,167324,21500
Private,167332,65000
Private,167336,49998
Private,167337,25999
Private,167339,27995
Private,167343,42691
Private,167351,67500
Private,167354,35500
Private,167363,54500
Private,167367,44900
Private,167374,91000
Private,167382,60500
Private,167383,9000
Private,167395,17999
Private,167397,41950
Private,167400,50000
Private,167402,24900
Private,167404,12000
Private,167408,15000
Private,167409,8100
Private,167411,103000
Private,167412,19780
Private,167417,20000
Private,167426,19000
Private,167427,29999
Private,167430,35999
Private,167432,21500
Private,167434,26900
Private,167435,21400
Private,167437,8500
Private,167439,14195
Private,167448,10500
Private,167453,33999
Private,167475,40000
Private,167484,20000
Private,167490,28590
Private,167492,38598
Private,167493,41999
Private,167495,24998
Private,167501,29000
Private,167502,18950
Private,167503,3600
Private,167508,18000
Private,167513,13500
Private,167514,42700
Private,167524,46500
Private,167525,28500
Private,167526,20995
Private,167529,68590
Private,167536,37500
Private,167542,31999
Private,167548,19995
Private,167549,75500
Private,167559,13349
Private,167560,39000
Private,167562,26000
Private,167573,18900
Private,167576,25980
Private,167578,36791
Private,167580,46998
Private,167587,23105
Private,167591,469900
Private,167600,11100
Private,167602,49900
Private,167609,15500
Private,167617,89900
Private,167625,49900
Private,167626,30000
Private,167633,37900
Private,167638,120990
Private,167648,10199
Private,167650,49999
Private,167654,33995
Private,167660,23000
Private,167664,28000
Private,167666,6900
Private,167668,52500
Private,167673,22000
Private,167678,53000
Private,167680,84999
Private,167681,17900
Private,167687,10000
Private,167690,21900
Private,167691,36000
Private,167694,29999
Private,167703,20150
Private,167704,46500
Private,167707,50000
Private,167709,112500
Private,167714,39998
Private,167715,26990
Private,167716,43500
Private,167728,14000
Private,167733,23999
Private,167737,17000
Private,167741,39985
Private,167744,40995
Private,167745,9000
Private,167749,17000
Private,167758,42000
Private,167764,469900
Private,167766,27000
Private,167768,46999
Private,167769,28900
Private,167800,21500
Private,167828,27500
Private,167831,77900
Private,167833,4500
Private,167834,36998
Private,167835,15100
Private,167837,11100
Private,167842,13600
Private,167843,29500
Private,167853,62000
Private,167858,13999
Private,167859,29000
Private,167861,51000
Private,167864,695000
Private,167870,29000
Private,167872,16999
Private,167878,31113
Private,167882,6500
Private,167886,45000
Private,167892,14900
Private,167903,113990
Private,167909,66000
Private,167918,8500
Private,167923,39000
Private,167933,31985
Private,167934,46999
Private,167936,35000
Private,167938,15900
Private,167941,134900
Private,167945,65000
Private,167955,23000
Private,167962,36800
Private,167965,24900
Private,167966,117900
Private,167969,54798
Private,167974,188500
Private,167975,5500
Private,167976,54900
Private,167977,54000
Private,167980,23000
Private,167981,33172
Private,167982,115998
Private,168000,21500
Private,168024,33500
Private,168033,49999
Private,168039,17999
Private,168045,5500
Private,168049,78499
Private,168054,48000
Private,168056,34995
Private,168063,32500
Private,168064,49900
Private,168066,35645
Private,168072,46900
Private,168079,35500
Private,168080,12975
Private,168083,12995
Private,168085,14599
Private,168088,37700
Private,168096,30000
Private,168104,15000
Private,168107,25000
Private,168110,12490
Private,168121,25999
Private,168140,83998
Private,168142,33299
Private,168149,10999
Private,168169,18500
Private,168174,37999
Private,168180,148500
Private,168181,29000
Private,168188,6450
Private,168189,49900
Private,168190,39900
Private,168191,43860
Private,168200,75500
Private,168202,39998
Private,168203,18000
Private,168205,45000
Private,168207,27500
Private,168211,112000
Private,168224,104900
Private,168242,42886
Private,168243,9250
Private,168260,47500
Private,168261,50000
Private,168272,76598
Private,168275,12500
Private,168284,599995
Private,168299,74500
Private,168304,22000
Private,168306,10990
Private,168307,44999
Private,168314,74500
Private,168316,20500
Private,168322,43000
Private,168335,17390
Private,168339,19000
Private,168342,11498
Private,168351,16000
Private,168353,23400
Private,168359,42500
Private,168367,7500
Private,168368,25099
Private,168378,16500
Private,168379,9000
Private,168382,33410
Private,168389,10950
Private,168396,136900
Private,168398,19600
Private,168401,15500
Private,168404,26000
Private,168408,30000
Private,168411,10500
Private,168412,26500
Private,168414,21500
Private,168419,41500
Private,168420,7500
Private,168421,60000
Private,168423,30000
Private,168430,18750
Private,168431,19500
Private,168432,92888
Private,168434,116911
Private,168437,4750
Private,168441,32000
Private,168442,11500
Private,168462,9000
Private,168467,36599
Private,168469,47999
Private,168470,21000
Private,168474,30000
Private,168487,24500
Private,168493,36000
Private,168494,26000
Private,168503,47000
Private,168507,20900
Private,168520,13500
Private,168525,22000
Private,168539,10000
Private,168545,62000
Private,168556,25215
Private,168568,94000
Private,168575,16500
Private,168580,26950
Private,168581,24000
Private,168583,41000
Private,168585,76000
Private,168589,43599
Private,168593,68000
Private,168597,32000
Private,168602,16500
Private,168612,27200
Private,168615,57300
Private,168621,34000
Private,168625,26900
Private,168629,12500
Private,168637,50000
Private,168638,22450
Private,168650,26500
Private,168654,14000
Private,168656,42998
